MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,27046184,Building Materials,Decking & Building Products,Composite Decking & Trim,1046184,1516902,1x8-12' Millstone - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,1516902,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 1516902",COMPOSITE DECKING & TRIM,TREX® 1516902 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,1516902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1516902.jpg,,,,,,,,,TREX_1516902_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,68218911,Building Materials,Decking & Building Products,Composite Decking & Trim,6218911,543007916,1x8-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,543007916,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 543007916",COMPOSITE DECKING & TRIM,TREX® 543007916 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543007916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543007916.jpg,,,,,,,,,TREX_543007916_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,56173647,Building Materials,Decking & Building Products,Composite Decking & Trim,3173647,543005936,1x12-12' Malted Barley - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,543005936,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 543005936",COMPOSITE DECKING & TRIM,TREX® 543005936 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543005936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543005936.jpg,,,,,,,,,TREX_543005936_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,24107747,Building Materials,Decking & Building Products,Composite Decking & Trim,7107747,1516905,1x12-12' Millstone - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,1516905,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 1516905",COMPOSITE DECKING & TRIM,TREX® 1516905 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,1516905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1516905.jpg,,,,,,,,,TREX_1516905_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,71321224,Building Materials,Decking & Building Products,Composite Decking & Trim,9321224,543007936,1x12-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,543007936,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 543007936",COMPOSITE DECKING & TRIM,TREX® 543007936 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543007936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543007936.jpg,,,,,,,,,TREX_543007936_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,94613579,Building Materials,Decking & Building Products,Composite Decking & Trim,5613579,543144908,1x8-12' Island Mist - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),U S Lumber,TREX®,,543144908,,Building Materials>Decking & Building Products>Composite Decking,"U S Lumber, Composite Decking & Trim, 543144908",COMPOSITE DECKING & TRIM,TREX® 543144908 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543144908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543144908.jpg,,,,,,,,,TREX_543144908_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,33722688,Building Materials,Decking & Building Products,Composite Decking & Trim,7722688,543141908,1x8-12' Rainier - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),U S Lumber,TREX®,,543141908,,Building Materials>Decking & Building Products>Composite Decking,"U S Lumber, Composite Decking & Trim, 543141908",COMPOSITE DECKING & TRIM,TREX® 543141908 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543141908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543141908.jpg,,,,,,,,,TREX_543141908_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,64004505,Building Materials,Decking & Building Products,Composite Decking & Trim,2004505,543144912,1x12-12' Island Mist - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),U S Lumber,TREX®,,543144912,,Building Materials>Decking & Building Products>Composite Decking,"U S Lumber, Composite Decking & Trim, 543144912",COMPOSITE DECKING & TRIM,TREX® 543144912 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543144912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543144912.jpg,,,,,,,,,TREX_543144912_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,98693533,Building Materials,Decking & Building Products,Composite Decking & Trim,9693533,543141912,1x12-12' Rainier - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),U S Lumber,TREX®,,543141912,,Building Materials>Decking & Building Products>Composite Decking,"U S Lumber, Composite Decking & Trim, 543141912",COMPOSITE DECKING & TRIM,TREX® 543141912 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,543141912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_543141912.jpg,,,,,,,,,TREX_543141912_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,94481082,Building Materials,Decking & Building Products,Composite Decking & Trim,5481082,1513713,1x8-12' Hatteras - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,1513713,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 1513713",COMPOSITE DECKING & TRIM,TREX® 1513713 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,1513713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513713.jpg,,,,,,,,,TREX_1513713_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,48913932,Building Materials,Decking & Building Products,Composite Decking & Trim,4913932,1513714,1x8-12' Salt Flat - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX®,,1513714,,Building Materials>Decking & Building Products>Composite Decking,"Boise Cascade Building Materials, Composite Decking & Trim, 1513714",COMPOSITE DECKING & TRIM,TREX® 1513714 Composite Decking & Trim,TREX® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,1513714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TREX_1513714.jpg,,,,,,,,,TREX_1513714_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,37667575,Building Materials,Decking & Building Products,Composite Decking & Trim,2667575,73012503,4x4 Wh Heritage Post Trim RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73012503,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73012503",COMPOSITE DECKING & TRIM,73012503 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73012503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73012503.jpg,,,,,,,,,PRODUCT_73012503_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,72569257,Building Materials,Decking & Building Products,Composite Decking & Trim,1569257,73018131,6x6 Wh Elite Post Trim 4pc RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018131,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73018131",COMPOSITE DECKING & TRIM,73018131 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73018131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73018131.jpg,,,,,,,,,PRODUCT_73018131_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,36188960,Building Materials,Decking & Building Products,Composite Decking & Trim,1188960,73018091,4x4 Wh Elite Post Trim RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018091,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73018091",COMPOSITE DECKING & TRIM,73018091 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73018091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73018091.jpg,,,,,,,,,PRODUCT_73018091_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,69308475,Building Materials,Decking & Building Products,Composite Decking & Trim,7308475,73018066,Clay 6x6 Elite Post Trim RDI - 4pc,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018066,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73018066",COMPOSITE DECKING & TRIM,73018066 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73018066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73018066.jpg,,,,,,,,,PRODUCT_73018066_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,82767548,Building Materials,Decking & Building Products,Composite Decking & Trim,2767548,73018076,4x4 Wh Flat Post Cap RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018076,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73018076",COMPOSITE DECKING & TRIM,73018076 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73018076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73018076.jpg,,,,,,,,,PRODUCT_73018076_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,18987695,Building Materials,Decking & Building Products,Composite Decking & Trim,1987695,61109087,Wh 4x4-39 Blank Post RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,61109087,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 61109087",COMPOSITE DECKING & TRIM,61109087 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,61109087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_61109087.jpg,,,,,,,,,PRODUCT_61109087_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,55772332,Building Materials,Decking & Building Products,Composite Decking & Trim,2772332,73018731,Wh 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73018731,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73018731",COMPOSITE DECKING & TRIM,73018731 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73018731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73018731.jpg,,,,,,,,,PRODUCT_73018731_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,52799519,Building Materials,Decking & Building Products,Composite Decking & Trim,8799519,61109090,Wh 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,61109090,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 61109090",COMPOSITE DECKING & TRIM,61109090 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,61109090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_61109090.jpg,,,,,,,,,PRODUCT_61109090_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,56308389,Building Materials,Decking & Building Products,Composite Decking & Trim,3308389,73053603,Clay 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73053603,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73053603",COMPOSITE DECKING & TRIM,73053603 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73053603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73053603.jpg,,,,,,,,,PRODUCT_73053603_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,79140568,Building Materials,Decking & Building Products,Composite Decking & Trim,8140568,73053608,Clay 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,,,73053608,,Building Materials>Decking & Building Products>Composite Decking,", Composite Decking & Trim, 73053608",COMPOSITE DECKING & TRIM,73053608 Composite Decking & Trim,Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,73053608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCT_73053608.jpg,,,,,,,,,PRODUCT_73053608_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
